source_file,source_path,extraction_status,extraction_error,evaluation_metadata.benchmark_run_metadata.benchmark_run_id,evaluation_metadata.benchmark_run_metadata.interview_id,evaluation_metadata.benchmark_run_metadata.system_prompt_id,evaluation_metadata.benchmark_run_metadata.system_prompt_generator,evaluation_metadata.benchmark_run_metadata.rag_model_id,evaluation_metadata.benchmark_run_metadata.corpus_condition,evaluation_metadata.benchmark_run_metadata.replicate_id,evaluation_metadata.condition,evaluation_metadata.scenario_id,comparison_ready_summary.primary_recommended_comparison_threshold,comparison_ready_summary.confidence_tradeoff.increment_from_high_and_moderate_to_all_confidence,comparison_ready_summary.confidence_tradeoff.increment_from_high_to_high_and_moderate,comparison_ready_summary.mechanism_first_identification.all_identified_confidence_levels.f1,comparison_ready_summary.mechanism_first_identification.all_identified_confidence_levels.false_negatives,comparison_ready_summary.mechanism_first_identification.all_identified_confidence_levels.false_positives,comparison_ready_summary.mechanism_first_identification.all_identified_confidence_levels.precision,comparison_ready_summary.mechanism_first_identification.all_identified_confidence_levels.recall,comparison_ready_summary.mechanism_first_identification.all_identified_confidence_levels.true_positives,comparison_ready_summary.mechanism_first_identification.high_and_moderate.f1,comparison_ready_summary.mechanism_first_identification.high_and_moderate.false_negatives,comparison_ready_summary.mechanism_first_identification.high_and_moderate.false_positives,comparison_ready_summary.mechanism_first_identification.high_and_moderate.precision,comparison_ready_summary.mechanism_first_identification.high_and_moderate.recall,comparison_ready_summary.mechanism_first_identification.high_and_moderate.true_positives,comparison_ready_summary.mechanism_first_identification.high_only.f1,comparison_ready_summary.mechanism_first_identification.high_only.false_negatives,comparison_ready_summary.mechanism_first_identification.high_only.false_positives,comparison_ready_summary.mechanism_first_identification.high_only.precision,comparison_ready_summary.mechanism_first_identification.high_only.recall,comparison_ready_summary.mechanism_first_identification.high_only.true_positives,comparison_ready_summary.segment_detection.all_identified_confidence_levels.correct_rejections,comparison_ready_summary.segment_detection.all_identified_confidence_levels.f1,comparison_ready_summary.segment_detection.all_identified_confidence_levels.false_alarm_rate,comparison_ready_summary.segment_detection.all_identified_confidence_levels.false_alarms,comparison_ready_summary.segment_detection.all_identified_confidence_levels.hit_rate,comparison_ready_summary.segment_detection.all_identified_confidence_levels.hits,comparison_ready_summary.segment_detection.all_identified_confidence_levels.misses,comparison_ready_summary.segment_detection.high_and_moderate.correct_rejections,comparison_ready_summary.segment_detection.high_and_moderate.f1,comparison_ready_summary.segment_detection.high_and_moderate.false_alarm_rate,comparison_ready_summary.segment_detection.high_and_moderate.false_alarms,comparison_ready_summary.segment_detection.high_and_moderate.hit_rate,comparison_ready_summary.segment_detection.high_and_moderate.hits,comparison_ready_summary.segment_detection.high_and_moderate.misses,comparison_ready_summary.segment_detection.high_only.correct_rejections,comparison_ready_summary.segment_detection.high_only.f1,comparison_ready_summary.segment_detection.high_only.false_alarm_rate,comparison_ready_summary.segment_detection.high_only.false_alarms,comparison_ready_summary.segment_detection.high_only.hit_rate,comparison_ready_summary.segment_detection.high_only.hits,comparison_ready_summary.segment_detection.high_only.misses,comparison_ready_summary.strict_instance_identification.all_identified_confidence_levels.f1,comparison_ready_summary.strict_instance_identification.all_identified_confidence_levels.false_negatives,comparison_ready_summary.strict_instance_identification.all_identified_confidence_levels.false_positives,comparison_ready_summary.strict_instance_identification.all_identified_confidence_levels.precision,comparison_ready_summary.strict_instance_identification.all_identified_confidence_levels.recall,comparison_ready_summary.strict_instance_identification.all_identified_confidence_levels.true_positives,comparison_ready_summary.strict_instance_identification.high_and_moderate.f1,comparison_ready_summary.strict_instance_identification.high_and_moderate.false_negatives,comparison_ready_summary.strict_instance_identification.high_and_moderate.false_positives,comparison_ready_summary.strict_instance_identification.high_and_moderate.precision,comparison_ready_summary.strict_instance_identification.high_and_moderate.recall,comparison_ready_summary.strict_instance_identification.high_and_moderate.true_positives,comparison_ready_summary.strict_instance_identification.high_only.f1,comparison_ready_summary.strict_instance_identification.high_only.false_negatives,comparison_ready_summary.strict_instance_identification.high_only.false_positives,comparison_ready_summary.strict_instance_identification.high_only.precision,comparison_ready_summary.strict_instance_identification.high_only.recall,comparison_ready_summary.strict_instance_identification.high_only.true_positives,comparison_ready_summary.taxonomy_gap.all_identified_confidence_levels.mechanism_first_f1_minus_strict_f1,comparison_ready_summary.taxonomy_gap.high_and_moderate.mechanism_first_f1_minus_strict_f1,comparison_ready_summary.taxonomy_gap.high_only.mechanism_first_f1_minus_strict_f1,evaluation_metadata.benchmark_run_metadata.decoding_configuration_id,evaluation_metadata.benchmark_run_metadata.retrieval_configuration_id,evaluation_metadata.benchmark_run_metadata.segment_map_id,evaluation_metadata.benchmark_run_metadata.temperature,evaluation_metadata.domain_id,evaluation_metadata.rag_output_parse_status,evaluation_metadata.rag_schema_assessment,evaluation_metadata.segment_map_status,evaluation_metadata.task,overall_evaluation_summary.benchmark_interpretation,overall_evaluation_summary.hidden_total_planned_occurrences,overall_evaluation_summary.main_failure_modes,overall_evaluation_summary.main_strengths,overall_evaluation_summary.mechanism_first_result,overall_evaluation_summary.rag_total_candidate_biases,overall_evaluation_summary.rag_total_identified_occurrences,overall_evaluation_summary.segment_level_primary_result,overall_evaluation_summary.strict_label_plus_mechanism_result
Analysis Sonar Embed HC_Biased_3.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed HC_Biased_3.json,ok,,HC_Biased_3_Sonar_on,HC_Biased_3,Sonar,Prompt 1_2,v1.0.0,on,,biased,HC_Biased_3,high_and_moderate,No change; there are no low-confidence identified occurrences.,Segment hit rate rises from 0.6667 to 1.0000; strict F1 rises from 0.3333 to 0.5714; mechanism-first F1 rises from 0.6667 to 0.8571.,0.8571,0,1,0.75,1.0,3,0.8571,0,1,0.75,1.0,3,0.6667,1,1,0.6667,0.6667,2,5,1.0,0.0,0,1.0,3,0,5,1.0,0.0,0,1.0,3,0,5,0.8,0.0,0,0.6667,2,1,0.5714,1,2,0.5,0.6667,2,0.5714,1,2,0.5,0.6667,2,0.3333,2,2,0.3333,0.3333,1,0.2857,0.2857,0.3334,,k=25,,1,HC,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,The run shows a meaningful taxonomy gap: mechanism-first performance exceeds strict label-plus-mechanism performance because the first episode is represented with related diagnostic-search terminology.,3,"[""Near-neighbor terminology for Premature Closure"",""Overlapping duplicate detection of the initial diagnostic episode"",""Action Bias is only moderate confidence""]","[""Accurate localization and evidence for Action Bias and Outcome Bias"",""Complete segment-level recall when moderate confidence is included"",""No false alarms on negative reasoning segments""]","All three hidden mechanisms are localized and matched, with one extra overlapping first-episode prediction.",0,4,Perfect segment-level detection at high-and-moderate confidence with no negative-segment false alarms; high-only misses the moderate Action Bias segment.,"Two of three hidden instances are strict true positives; Premature Closure is detected through near-neighbor terminology rather than the target label, with one overlapping extra prediction."
Analysis Sonar Embed HC_Biased_4.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed HC_Biased_4.json,ok,,HC_Biased_4_Sonar_on,HC_Biased_4,Sonar,Prompt 1_2,v1.0.0,on,,biased,HC_Biased_4,high_and_moderate,No metric change; no low-confidence occurrences were present.,No metric change; no moderate-confidence occurrences were present.,0.75,1,1,0.75,0.75,3,0.75,1,1,0.75,0.75,3,0.75,1,1,0.75,0.75,3,4,1.0,0.0,0,1.0,4,0,4,1.0,0.0,0,1.0,4,0,4,1.0,0.0,0,1.0,4,0,0.25,3,3,0.25,0.25,1,0.25,3,3,0.25,0.25,1,0.25,3,3,0.25,0.25,1,0.5,0.5,0.5,,k=25,,1,HC,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,The run is highly effective at segment detection and mechanism recovery but substantially weaker on strict ontology fidelity. Confidence threshold changes have no effect because all findings are high confidence.,4,"[""Near-neighbor taxonomy substitutions for Affect Heuristic, Decoy Effect, and Primacy Bias."",""Availability heuristic only partially captured the hidden affect-driven mechanism.""]","[""All four intended episodes were identified and localized with valid interview quotations."",""Three of four hidden mechanisms were fully captured."",""No unsupported, duplicate, candidate, or negative-segment predictions were produced.""]","Strong mechanism-first performance: 3 true positives, 1 false negative, 1 false positive, precision/recall/F1 of 0.75.",0,4,"Perfect segment-level detection: 4 hits, 0 misses, 0 false alarms, and 4 correct rejections.","Limited strict performance: 1 true positive, 3 false negatives, 3 false positives, precision/recall/F1 of 0.25."
Analysis Sonar Embed HC_Biased_5.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed HC_Biased_5.json,ok,,HC_Biased_5_Sonar_on,HC_Biased_5,Sonar,Prompt 1_2,v1.0.0,on,,biased,HC_Biased_5,high_and_moderate,No change; no low-confidence occurrences were present.,No change; no moderate occurrences were present.,1.0,0,0,1.0,1.0,5,1.0,0,0,1.0,1.0,5,1.0,0,0,1.0,1.0,5,9,1.0,0.0,0,1.0,5,0,9,1.0,0.0,0,1.0,5,0,9,1.0,0.0,0,1.0,5,0,0.6,2,2,0.6,0.6,3,0.6,2,2,0.6,0.6,3,0.6,2,2,0.6,0.6,3,0.4,0.4,0.4,,k=25,,1,HC,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,This run has perfect mechanism-first detection but a 0.6000 strict F1 because ontology labeling distinguishes two near or different constructs from the hidden target labels. Corpus support fidelity is not scoreable from the supplied inputs.,5,"[""Two correct mechanisms received non-equivalent strict labels: availability heuristic for Risk Tolerance/aversion and overconfidence effect for Optimism Bias.""]","[""All five hidden instances were identified and exactly localized."",""All five mechanisms were fully matched, with exact target or approved-equivalent labels for three instances."",""No candidate inflation, duplicate prediction, unsupported quote, or negative-segment false alarm.""]",5/5 mechanism-first instance matches with exact localization and no false positives.,0,5,"Perfect segment detection: 5 hits, 0 misses, 0 false alarms, and 9 correct rejections at every confidence threshold.",3/5 strict instance matches; the two errors are correct-location predictions with different or near-neighbor labels.
Analysis Sonar Embed HC_Biased_6.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed HC_Biased_6.json,ok,,HC_Biased_6_Sonar_on,HC_Biased_6,Sonar,Prompt 1_2,v1.0.0,on,,biased,HC_Biased_6,high_and_moderate,No increment; no moderate or low confidence occurrences were identified.,No increment; all identified occurrences are high confidence.,0.9091,1,0,1.0,0.8333,5,0.9091,1,0,1.0,0.8333,5,0.9091,1,0,1.0,0.8333,5,2,0.9091,0.0,0,0.8333,5,1,2,0.9091,0.0,0,0.8333,5,1,2,0.9091,0.0,0,0.8333,5,1,0.7273,2,1,0.8,0.6667,4,0.7273,2,1,0.8,0.6667,4,0.7273,2,1,0.8,0.6667,4,0.1818,0.1818,0.1818,,k=25,,1,HC,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,"The RAG system shows strong segment detection and mechanism recognition, with a measurable taxonomy gap caused by one near-neighbor label and one missed ambiguity instance.",6,"[""Missed Ambiguity Bias."",""Used availability heuristic rather than the target Recency Bias label.""]","[""Accurate localization and evidence fidelity."",""Correctly captured all other hidden mechanisms."",""Appropriately abstained on the Need for Closure candidate.""]","Five mechanism-first true positives, one false negative, and no false positives.",1,5,"5 hits, 1 miss, 0 false alarms, and 2 correct rejections across 8 eligible segments.","Four strict true positives, two false negatives, and one false positive from a correctly localized near-neighbor label."
Analysis Sonar Embed HC_Biased_7.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed HC_Biased_7.json,ok,,HC_Biased_7_Sonar_on,HC_Biased_7,Sonar,Prompt 1_2,v1.0.0,on,,biased,HC_Biased_7,high_and_moderate,Including the low-confidence Omission Bias finding increases segment F1 from 0.6000 to 0.7273 and strict/mechanism-first instance F1 from 0.7273 to 0.8333.,No change: F1 remains 0.7273 for both strict and mechanism-first instance identification.,0.8333333333,2,0,1.0,0.7142857143,5,0.7272727273,3,0,1.0,0.5714285714,4,0.7272727273,3,0,1.0,0.5714285714,4,8,0.7272727273,0.0,0,0.5714285714,4,3,8,0.6,0.0,0,0.4285714286,3,4,8,0.6,0.0,0,0.4285714286,3,4,0.8333333333,2,0,1.0,0.7142857143,5,0.7272727273,3,0,1.0,0.5714285714,4,0.7272727273,3,0,1.0,0.5714285714,4,0.0,0.0,0.0,,k=25,,1,HC,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,"The run is precise but incomplete: it identifies four manifested biases accurately, while missing three and conservatively retaining one affect-related possibility as a candidate.",7,"[""Underdetection of Overconfidence Bias, Expectation Bias, and Impact Bias."",""Omission Bias was correctly detected but assigned low confidence and is excluded at the recommended threshold.""]","[""Correct localization and full mechanism matching for all four identified occurrences."",""No identified false positives, duplicate predictions, or invalid interview quotations."",""Appropriate abstention on the affect-related candidate where the hidden Impact Bias mechanism was not sufficiently established.""]",Mechanism-first results equal strict results because every matched occurrence used an established equivalent or exact target label.,1,4,"At the recommended high_and_moderate threshold, 3 of 7 positive segments were detected, with 4 misses and no false alarms.","At all confidence levels, 5 of 7 hidden instances were strict true positives, with 2 false negatives and no false positives."
Analysis Sonar Embed HC_Counterfactual_5.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed HC_Counterfactual_5.json,ok,,HC_Counterfactual_5_Sonar_on,HC_Counterfactual_5,Sonar,Prompt 1_2,v1.0.0,on,,counterfactual,HC_Counterfactual_5,high_and_moderate,No change; there were no low-confidence identified occurrences.,"Moderate confidence adds one mechanism-correct occurrence, raising segment F1 from 0.7500 to 0.8889 and mechanism-first instance F1 from 0.7500 to 0.8889, but strict instance F1 falls to 0.6667 because the added occurrence has the wrong label.",0.8889,1,0,1.0,0.8,4,0.8889,1,0,1.0,0.8,4,0.75,2,0,1.0,0.6,3,5,0.8889,0.0,0,0.8,4,1,5,0.8889,0.0,0,0.8,4,1,5,0.75,0.0,0,0.6,3,2,0.6667,2,1,0.75,0.6,3,0.6667,2,1,0.75,0.6,3,0.75,2,0,1.0,0.6,3,0.2222,0.2222,0.0,,k=25,,1.0,HC,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,The run shows strong mechanism and segment detection but a meaningful taxonomy gap and incomplete separation of co-located discharge mechanisms.,5,"[""Availability heuristic was used instead of the hidden risk-tolerance/aversion label."",""The distinct optimism-bias instance at discharge was missed."",""The two distinct discharge mechanisms were represented by one combined RAG occurrence.""]","[""Evidence quotations were valid and well localized."",""Gambler's fallacy, framing, and base-rate neglect were correctly identified."",""The RAG disclosed uncertainty and non-bias interpretations.""]",Four of five hidden instances were mechanism-first true positives with no mechanism-first false positives.,0,4,"At the recommended high-and-moderate threshold, 4 of 5 positive segments were detected with no false alarms.",Three of five hidden instances were strict true positives; one correctly localized occurrence used a near-neighbor label and two instances were missed.
Analysis Sonar Embed HC_Vocab_Control_3.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed HC_Vocab_Control_3.json,ok,,HC_Vocab_Control_3_Sonar_on,HC_Vocab_Control_3,Sonar,Prompt 1_2,v1.0.0,on,,vocabulary_control,HC_Vocab_Control_3,high_and_moderate,No change; there are no low-confidence identified occurrences.,Adding three moderate-confidence unsupported predictions increases instance false positives from 2 to 5 without changing segment-level results.,,0,5,0.0,,0,,0,5,0.0,,0,,0,2,0.0,,0,13,,0.0,0,,0,0,13,,0.0,0,,0,0,13,,0.0,0,,0,0,,0,5,0.0,,0,,0,5,0.0,,0,,0,2,0.0,,0,,,,,k=25,,1,HC,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,This is a zero-bias vocabulary-control run. Segment-level rejection is perfect only because none of the five unsupported claims localizes to an eligible segment; instance-level performance is five false positives with no true positives. No corpus-fidelity conclusion is drawn.,0,"[""Five identified occurrences use fabricated or cross-interview quotations and cannot be localized."",""One citation claim cannot be verified because retrieval passages and logs are absent.""]","[""The RAG output is valid JSON with internally consistent occurrence counts."",""Two weak hypotheses were kept as candidates rather than promoted to identified occurrences.""]",Same as strict: no hidden instances were matched and all five identified occurrences lack valid interview evidence.,2,5,No localized segment alarms: all 13 negative eligible segments are correct rejections.,Zero hidden instances; all five identified occurrences are unsupported false positives because their quotes and episodes are absent from the interview.
Analysis Sonar Embed Off HC_Ambigious_2.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed Off HC_Ambigious_2.json,ok,,HC_Ambigious_2_Sonar_off,HC_Ambigious_2,Sonar,Prompt 1_2,v1.0.0,off,,ambiguous_control,,high_and_moderate,No change: there are no identified occurrences at any threshold.,No change: there are no identified occurrences at either threshold.,,0,0,,,0,,0,0,,,0,,0,0,,,0,16,,0.0,0,,0,0,16,,0.0,0,,0,0,16,,0.0,0,,0,0,,0,0,,,0,,0,0,,,0,,0,0,,,0,,,,,k=0,,1,,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,The run demonstrates appropriate conservative abstention and full zero-bias-control rejection performance; it does not provide evidence about recall on manifested bias instances.,0,[],"[""Correctly returned no supported bias occurrences."",""Correctly kept three plausible possibilities as candidates rather than promoting them."",""Provided valid JSON and disclosed the absence of retrieved corpus support.""]",No hidden target instances or identified predictions; positive-instance discrimination is not applicable.,3,0,"Perfect abstention on the zero-bias control: 16 correct rejections, 0 false alarms, and no positive segments.",No hidden target instances or identified predictions; positive-instance discrimination is not applicable.
Analysis Sonar Embed Off HC_Biased_1.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed Off HC_Biased_1.json,ok,,HC_Biased_1_Sonar_off,HC_Biased_1,Sonar,Prompt 1_2,v1.0.0,off,,biased,HC_Biased_1,high_and_moderate,No change: no low-confidence occurrences were reported.,No change: no moderate-confidence occurrences were reported.,1.0,0,0,1.0,1.0,1,1.0,0,0,1.0,1.0,1,1.0,0,0,1.0,1.0,1,7,1.0,0.0,0,1.0,1,0,7,1.0,0.0,0,1.0,1,0,7,1.0,0.0,0,1.0,1,0,0.0,1,1,0.0,0.0,0,0.0,1,1,0.0,0.0,0,0.0,1,1,0.0,0.0,0,1.0,1.0,1.0,,k=0,,1,HC,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,This run demonstrates strong mechanism-sensitive detection but a complete strict taxonomy failure for the single hidden target. The result is useful for separating ontology or label-selection error from detection and localization capability.,1,"[""Near-neighbor taxonomy substitution: anchoring bias was not an approved equivalent of Expectation Bias."",""Strict instance-level performance is zero despite correct evidence and mechanism localization.""]","[""Correctly localized the sole hidden occurrence."",""Captured the chart-derived expectation shaping interpretation of ambiguous vitals and delaying PE testing."",""Used valid, directly supportive interview quotations with no unsupported predictions or candidates.""]",The occurrence is a mechanism-first true positive with exact localization and full mechanism match.,0,1,"Perfect segment-level detection: 1 hit, 0 misses, 0 false alarms, and 7 correct rejections at every threshold.",The occurrence is a strict false negative and strict false positive because the RAG predicted anchoring bias instead of the hidden Expectation Bias label.
Analysis Sonar Embed Off HC_Biased_2.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed Off HC_Biased_2.json,ok,,HC_Biased_2_Sonar_off,HC_Biased_2,Sonar,Prompt 1_2,v1.0.0,off,,biased,HC_Biased_2,high_and_moderate,No change because no low-confidence identified occurrences were present.,Adding moderate-confidence findings changes strict F1 from 0.0 to 0.4 and mechanism-first F1 from 0.6666667 to 0.8; it recovers the Omission Bias instance but adds one false alarm.,0.8,0,1,0.6666667,1.0,2,0.8,0,1,0.6666667,1.0,2,0.6666667,1,0,1.0,0.5,1,17,0.8,0.0555556,1,1.0,2,0,17,0.8,0.0555556,1,1.0,2,0,18,1.0,0.0,0,1.0,1,1,0.4,1,2,0.3333333,0.5,1,0.4,1,2,0.3333333,0.5,1,0.0,2,1,0.0,0.0,0,0.4,0.4,0.6666667,,k=0,,1,HC,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,"This run demonstrates strong segment detection and mechanism recovery, but materially weaker strict taxonomy performance because of a near-neighbor label error and one non-target affect-heuristic false positive.",2,"[""Near-neighbor label substitution: Impact Bias was labeled omission_bias."",""Affect-heuristic prediction on the non-target reassurance-testing episode."",""The correctly identified Omission Bias was only moderate confidence.""]","[""Exact evidence localization for both hidden instances."",""Full mechanism detection for the hidden Impact Bias despite the wrong label."",""Useful abstention on the availability-heuristic candidate.""]",Both hidden mechanisms are localized and detected when mechanism is prioritized; mechanism-first F1 is 0.8 due to one unrelated false positive.,1,3,"At the recommended threshold, segment detection has perfect recall and 0.8 F1, with one false alarm.",The RAG correctly identifies Omission Bias but labels the Impact Bias mechanism as omission_bias; strict F1 is 0.4 at the recommended threshold.
Analysis Sonar Embed Off HC_Biased_3.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed Off HC_Biased_3.json,ok,,HC_Biased_3_Sonar_off,HC_Biased_3,Sonar,Prompt 1_2,v1.0.0,off,,biased,HC_Biased_3,high_and_moderate,No change; there are no low-confidence identified occurrences.,Adding the moderate-confidence action-bias occurrence raises segment F1 from 0.8000 to 1.0000 and mechanism-first instance F1 from 0.8000 to 1.0000.,1.0,0,0,1.0,1.0,3,1.0,0,0,1.0,1.0,3,0.8,1,0,1.0,0.6667,2,5,1.0,0.0,0,1.0,3,0,5,1.0,0.0,0,1.0,3,0,5,0.8,0.0,0,0.6667,2,1,0.6667,1,1,0.6667,0.6667,2,0.6667,1,1,0.6667,0.6667,2,0.4,2,1,0.5,0.3333,1,0.3333,0.3333,0.4,,k=0,,1,HC,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,"The run has perfect segment detection and mechanism-first identification at the recommended threshold, with a measurable strict taxonomy gap caused by one near-neighbor label substitution.",3,"[""Near-neighbor taxonomy error: Premature Closure was labeled Anchoring Bias."",""The moderate-confidence action-bias finding is omitted at the high-only threshold.""]","[""All identified quotes are valid and correctly localized."",""Action Bias and Outcome Bias are exact label-and-mechanism matches."",""The candidate sunk-cost finding was appropriately withheld from primary scoring.""]",All three hidden instances were mechanism-first true positives with no false positives.,1,3,All three positive segments were detected with no false alarms at the recommended high-and-moderate threshold.,Two of three hidden instances were strict true positives; the premature-closure instance was localized correctly but mislabeled as anchoring bias.
Analysis Sonar Embed Off HC_Biased_4.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed Off HC_Biased_4.json,ok,,HC_Biased_4_Sonar_off,HC_Biased_4,Sonar,Prompt 1_2,v1.0.0,off,,biased,HC_Biased_4,high_and_moderate,No change; no low-confidence occurrences were present.,No change; no moderate-confidence occurrences were present.,0.75,1,1,0.75,0.75,3,0.75,1,1,0.75,0.75,3,0.75,1,1,0.75,0.75,3,4,1,0,0,1,4,0,4,1,0,0,1,4,0,4,1,0,0,1,4,0,0.5,2,2,0.5,0.5,2,0.5,2,2,0.5,0.5,2,0.5,2,2,0.5,0.5,2,0.25,0.25,0.25,,k=0,,1,HC,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,The run shows perfect segment detection but a taxonomy-sensitive strict F1 of 0.5000. Mechanism-first scoring rises to 0.7500 because the anchoring prediction fully captured the Primacy Bias mechanism.,4,"[""Availability heuristic was used instead of Affect Heuristic with only substantial mechanism overlap."",""Anchoring bias captured the Primacy Bias mechanism but was not an equivalent target label.""]","[""All four hidden positive segments were detected and correctly localized."",""Decoy Effect and Default Bias were correctly identified at the strict level."",""The confirmation-bias candidate was appropriately withheld from identified findings.""]","3 true positives, 1 false negative, and 1 false positive; precision, recall, and F1 are 0.7500.",1,4,"4 hits, 0 misses, 0 false alarms, and 4 correct rejections across 8 eligible segments.","2 true positives, 2 false negatives, and 2 false positives; precision, recall, and F1 are 0.5000."
Analysis Sonar Embed Off HC_Biased_5.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed Off HC_Biased_5.json,ok,,HC_Biased_5_Sonar_off,HC_Biased_5,Sonar,Prompt 1_2,v1.0.0,off,,biased,HC_Biased_5,high_and_moderate,No change; there are no low-confidence identified occurrences.,Segment hit rate rises from 0.60 to 0.80 and strict F1 from 0.50 to 0.667; the additional moderate finding is correct.,0.888888889,1,0,1.0,0.8,4,0.888888889,1,0,1.0,0.8,4,0.75,2,0,1.0,0.6,3,9,0.888888889,0.0,0,0.8,4,1,9,0.888888889,0.0,0,0.8,4,1,9,0.75,0.0,0,0.6,3,2,0.666666667,2,1,0.75,0.6,3,0.666666667,2,1,0.75,0.6,3,0.5,3,1,0.666666667,0.4,2,0.222222222,0.222222222,0.25,,k=0,,1,HC,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,This corpus-off run shows strong segment detection and mechanism sensitivity but incomplete ontology alignment: the main taxonomy gap is the correctly localized salient-memory mechanism labeled as availability heuristic rather than the hidden risk-tolerance/aversion target.,5,"[""One hidden Optimism Bias occurrence was not identified."",""The risk-tolerance/aversion target was labeled availability heuristic, creating a strict taxonomy error despite full mechanism localization."",""The base-rate occurrence is only moderate confidence, reducing high-only recall.""]","[""All four identified occurrences have valid, direct interview evidence and correct episode localization."",""Gambler's Fallacy, framing effect, and Base-Rate neglect were captured with full mechanisms."",""The RAG avoided unsupported candidate findings and false alarms.""]","Across all identified confidence levels, 4 of 5 hidden mechanisms are correctly localized and captured, including the risk-related mechanism under the near-neighbor availability label.",0,4,"At the recommended high-and-moderate threshold, 4 of 5 positive segments are detected with 0 false alarms (hit rate 0.80; segment F1 0.889).","Across all identified confidence levels, 3 of 5 hidden instances are strict true positives; availability heuristic is a correct-location label error and Optimism Bias is missed."
Analysis Sonar Embed Off HC_Biased_6.json,C:\Users\Joost\Thesis\Data_Analysis\1HC\Full\Analysis Sonar Embed Off HC_Biased_6.json,ok,,HC_Biased_6_Sonar_off,HC_Biased_6,Sonar,Prompt 1_2,v1.0.0,off,,biased,HC_Biased_6,high_and_moderate,No change: there are no moderate- or low-confidence identified occurrences.,No change: all identified occurrences are high confidence.,0.9090909091,1,0,1.0,0.8333333333,5,0.9090909091,1,0,1.0,0.8333333333,5,0.9090909091,1,0,1.0,0.8333333333,5,2,0.9090909091,0.0,0,0.8333333333,5,1,2,0.9090909091,0.0,0,0.8333333333,5,1,2,0.9090909091,0.0,0,0.8333333333,5,1,0.7272727273,2,1,0.8,0.6666666667,4,0.7272727273,2,1,0.8,0.6666666667,4,0.7272727273,2,1,0.8,0.6666666667,4,0.1818181818,0.1818181818,0.1818181818,,k=0,,1,HC,valid_json,conformant,prevalidated_provided,ontology_free_rag_cognitive_bias_benchmark_evaluation,"The run has strong segment detection and mechanism coverage, but strict label performance is reduced by one ontology-neighbor substitution and one missed ambiguity mechanism.",6,"[""Missed the hidden Ambiguity Bias instance."",""Used availability heuristic instead of the benchmark's Recency Bias label, causing a strict taxonomy error despite correct localization and mechanism.""]","[""Detected the other four hidden instances with correct labels or established equivalents."",""Produced no candidate overcalls, unsupported predictions, invalid quotes, or segment-level false alarms."",""Disclosed the absence of retrieved corpus support.""]","Five mechanism-first true positives, one false negative, and zero false positives; precision 1.0000, recall 0.8333, F1 0.9091.",0,5,"Five of six positive segments detected, one miss, and zero false alarms; hit rate 0.8333 and F1 0.9091.","Four strict true positives, two false negatives, and one strict false positive from the localized availability-versus-recency label mismatch; precision 0.8000, recall 0.6667, F1 0.7273."
